puzzle_date,puzzle_id,puzzle_answer,word_first_use,word_etymology,word_year_accurate
08/05/2022,412,BUGGY,1696,origin unknown,True
08/04/2022,411,RHYME,1200,"Middle English rime , from Anglo-French",False
08/03/2022,410,YOUTH,1100,"Middle English youthe , from Old English geoguth ; akin to Old English geong young  — more at young",False
08/02/2022,409,COYLY,1300,"Middle English, quiet, shy, from Anglo-French quoi, quei, koi quiet, from Latin quietus",False
08/01/2022,408,QUART,1300,"Middle English, from Anglo-French quarte quarter, quart, from feminine of quart , adjective, fourth, from Latin quartus ; akin to Latin quattuor four  — more at four",False
07/31/2022,407,CRAMP,1300,"Middle English crampe , from Anglo-French, of Germanic origin; akin to Middle Dutch crampe ; akin to Old High German krampf bent",False
07/30/2022,406,BLUFF,1627,obsolete Dutch blaf flat; akin to Middle Low German blaff smooth,True
07/29/2022,405,UPSET,1677,early modern english,True
07/28/2022,404,STOMP,1803,by alteration,True
07/27/2022,403,MOTTO,1400,"Italian, from Late Latin muttum grunt, from Latin muttire to mutter",False
07/26/2022,402,CINCH,1859,"Spanish cincha , from Latin cingula girdle, girth, from cingere — more at cincture",True
07/25/2022,401,ELOPE,1593,"Anglo-French aloper, esloper to abduct, run away",True
07/24/2022,400,POWER,1300,"Middle English, from Anglo-French poer, pouer , from poer to be able, from Vulgar Latin *potēre , alteration of Latin posse — more at potent",False
07/23/2022,399,MIDGE,1100,"Middle English migge , from Old English mycg ; akin to Old High German mucka midge, Greek myia fly, Latin musca",False
07/22/2022,398,TRYST,1300,"Middle English triste appointed station for hunters, probably from trist, trust confidence, trust",False
07/21/2022,397,APHID,1827,modern english,True
07/20/2022,396,TRITE,1548,"borrowed from Latin trītus ""worn by rubbing, (of clothes) threadbare, (of practices) familiar, common, (of words or expressions) commonly used,"" from past participle of terere ""to rub, grind, wear down,"" going back to Indo-European *terh 1 - ""rub, bore,"" whence also Greek teírein ""to wear down, exhaust,"" téretron ""auger,"" Old Church Slavic tĭrǫ, trĭti or trŭti ""to rub,"" Lithuanian tiriù, tìrti ""to investigate, find out"" (< ""wear down with questions""), trinù, trìnti ""to rub""",True
07/19/2022,395,ANGRY,1300,"Middle English, ""ill-tempered, resentful, incensed, vexing,"" from anger, angre ""distress, affliction, hostile attitude, strong displeasure"" + -y -y entry 1 — more at anger entry 1",False
07/18/2022,394,FLOCK,1200,"Middle English, from Old English flocc crowd, band; akin to Old Norse flokkr crowd, band",False
07/17/2022,393,WACKY,1930,perhaps from English dialect whacky fool,True
07/16/2022,392,ROOMY,1581,early modern english,True
07/15/2022,391,WEDGE,1100,"Middle English wegge , from Old English wecg ; akin to Old High German wecki wedge, Lithuanian vagis",False
07/14/2022,390,LIVER,1100,"Middle English, from Old English lifer ; akin to Old High German lebra liver",False
07/13/2022,389,BLAND,1565,"borrowed from Latin blandus ""influencing others by flattery, ingratiating, insidious, calm, gentle, agreeable to the senses, pleasant,"" of uncertain origin",True
07/12/2022,388,NIGHT,1100,"Middle English night, niht, going back to Old English nieht, niht, umlauted form of neaht, næht, going back to Germanic *naht- (whence Old Saxon & Old High German naht ""night,"" Old Norse nótt, nátt, Gothic nahts ), going back to Indo-European *nok w -t-, whence Old Irish in nocht ""tonight,"" Welsh peu noeth ""every night"" (Welsh nos ""night"" perhaps going back to *nok w t-stu- ), Latin noct-, nox ""night,"" Old Church Slavic noštĭ, Lithuanian naktìs, Greek nykt-, nýx, Sanskrit nakt-, nak, Hittite nekuz ""in the evening"" (from an oblique case stem *nek w t- )",False
07/11/2022,387,MADAM,1300,"Middle English, from Anglo-French ma dame , literally, my lady",False
07/10/2022,386,BERTH,1400,"Middle English birth , probably from beren to bear + -th",False
07/09/2022,385,STEAD,1100,"Middle English stede , from Old English; akin to Old High German stat place, Old English standan to stand  — more at stand",False
07/08/2022,384,VOICE,1300,"Middle English, from Old French vois , from Latin voc-, vox ; akin to Old High German gi wahanen to mention, Greek epos word, speech, Sanskrit vāk voice",False
07/07/2022,383,AGAPE,1667,a- entry 1 + gape entry 1,True
07/06/2022,382,FLUFF,1790,perhaps blend of flue (fluff) and puff,True
07/05/2022,381,FIELD,1100,"Middle English, from Old English feld ; akin to Old High German feld field, Old English flōr floor  — more at floor",False
07/04/2022,380,SEVER,1300,"Middle English, from Anglo-French severer , from Latin separare — more at separate",False
07/03/2022,379,LILAC,1625,"obsolete French (now lilas ), from Arabic līlak , from Persian nīlak bluish, from nīl blue, from Sanskrit nīla dark blue",True
07/02/2022,378,EGRET,1400,"Middle English, from Anglo-French, from Old Occitan *aigreta , of Germanic origin; akin to Old High German heigaro heron",False
07/01/2022,377,PINTO,1860,"American Spanish, from pinto spotted, from obsolete Spanish, from Vulgar Latin *pinctus",True
06/30/2022,376,HUTCH,1200,"Middle English huche , from Anglo-French",False
06/29/2022,375,GAWKY,1759,gawk entry 1 + -y entry 1,True
06/28/2022,374,DROLL,1623,"French drôle , from drôle scamp, from Middle French drolle , from Middle Dutch, imp",True
06/27/2022,373,RETRO,1972,"French rétro , short for rétrospectif retrospective",True
06/26/2022,372,RUSTY,1100,alteration of restive,False
06/25/2022,371,BEADY,1826,modern english,True
06/24/2022,370,SMITE,1100,"Middle English, from Old English smītan to smear, defile; akin to Old High German bi smīzan to defile",False
06/23/2022,369,BRINK,1200,"Middle English, of Scandinavian origin; akin to Old Norse brekka slope; akin to Middle Dutch brink grassland",False
06/22/2022,368,AWFUL,1300,"Middle English aghful, awful ""frightful, terrifying, commanding great respect, worthy of reverence,"" from aw, awe ""terror, dread, extreme reverence"" + -ful -ful entry 1 — more at awe entry 1",False
06/21/2022,367,GLOAT,1605,akin to Middle English glouten to scowl and perhaps to Old Norse glotta to grin scornfully,True
06/20/2022,366,INPUT,1653,early modern english,True
06/19/2022,365,LOSER,1548,early modern english,True
06/18/2022,364,CACAO,1555,"Spanish, from Nahuatl cacahuatl",True
06/17/2022,363,BLOWN,1400,"Middle English blowen , from past participle of blowen to blow",False
06/16/2022,362,APRON,1400,"Middle English apron, aperon, alteration (by misdivision of a napron as an apron ) of naproun, naperon, napron, borrowed from Anglo-French naperoun ""napkin for drying one's hands,"" earlier Latinized as napero, naperona ""cloth to cover a table or other surface, towel, apron,"" from nape ""tablecloth"" (going back to Vulgar Latin *nappa, by dissimilation from Latin mappa ""piece of cloth used as a towel or napkin"") + -eron, diminutive suffix  — more at map entry 1 , aileron",False
06/15/2022,361,PRIMO,1792,"Italian, from primo first, from Latin primus",True
06/14/2022,360,ATONE,1574,"Middle English, to become reconciled, from at on in harmony, from at + on one",True
06/13/2022,359,DONOR,1400,"Middle English donoure , from Anglo-French doneur , from Latin donator , from donare",False
06/12/2022,358,FLOAT,1100,"Middle English flote boat, float, from Old English flota ship; akin to Old High German flōz raft, stream, Old English flēotan to float  — more at fleet",False
06/11/2022,357,GOOSE,1100,"Middle English gos , from Old English gōs ; akin to Old High German gans goose, Latin anser , Greek chēn",False
06/10/2022,356,PIETY,1500,"French pieté piety, pity, from Old French, from Latin pietat-, pietas , from pius dutiful, pious",True
06/09/2022,355,GIRTH,1200,"Middle English gerth, girth ""belt securing a horse's saddle, hoop around a barrel or tub,"" borrowed from Old Norse *gerðu-, base of gjǫrð ""belt, girth,"" going back to Germanic *gerđō (whence also Middle Dutch darm gherde ""girth,"" Gothic gairda ""belt""), from an e-grade derivative of the root seen in *gurđjan- ""to encircle with a belt""  — more at gird entry 1",False
06/08/2022,354,TRAIT,1589,"Middle French, literally, act of drawing, from Latin tractus — more at tract",True
06/07/2022,353,FLOOD,1100,"Middle English, from Old English flōd ; akin to Old High German fluot flood, Old English flōwan to flow",False
06/06/2022,352,GLOOM,1400,Middle English gloumen,False
06/05/2022,351,DEPTH,1300,"Middle English, from dep deep",False
06/04/2022,350,FROTH,1300,"Middle English, from Old Norse frotha ; akin to Old English ā frēothan to froth",False
06/03/2022,349,PHASE,1647,"New Latin phasis , from Greek, appearance of a star, phase of the moon, from phainein to show (middle voice, to appear)  — more at fancy",True
06/02/2022,348,SHOWY,1697,early modern english,True
06/01/2022,347,CREAK,1582,"Middle English creken to croak, of imitative origin",True
05/31/2022,346,MANOR,1300,"Middle English maner , from Old French manoir , from manoir to sojourn, dwell, from Latin manēre — more at mansion",False
05/30/2022,345,ATOLL,1625,Divehi (Indo-Aryan language of the Maldive Islands) atolu,True
05/29/2022,344,BAYOU,1763,"borrowed from Louisiana French, earlier bayouque , perhaps borrowed from early Choctaw *bayok , whence Choctaw bo·k ""creek, river""",True
05/28/2022,343,CREPT,-1,unknown,False
05/27/2022,342,TIARA,1616,"Latin, royal Persian headdress, from Greek",True
05/26/2022,341,ASSET,1300,"back-formation from assets , singular, sufficient property to pay debts and legacies, from Anglo-French assetz , from asez enough, from Vulgar Latin *ad satis , from Latin ad to + satis enough  — more at at , sad",False
05/25/2022,340,VOUCH,1300,"Middle English vochen, vouchen , from Anglo-French voucher to call, vouch, from Latin vocare to call, summon, from vox voice  — more at voice",False
05/24/2022,339,ALBUM,1849,"earlier, ""book in which signatures, epigrams, verse, etc., are inscribed as mementos,"" borrowed from New Latin (short for album amīcōrum ""register of friends""), going back to Latin, ""the color white, white tablet or noticeboard, official list or register,"" noun derivative from neuter of albus ""white, light-colored, fair, transparent,"" perhaps going back to Indo-European *h 2 elb h o- ""white,"" whence also Umbrian alfu, neuter accusative plural, ""white,"" Greek alphós ""skin disorder manifested as white spots, probably vitiligo""",True
05/23/2022,338,HINGE,1300,"Middle English heng ; akin to Middle Dutch henge hook, Old English hangian to hang",False
05/22/2022,337,MONEY,1300,"Middle English moneye , from Anglo-French moneie , from Latin moneta mint, money  — more at mint",False
05/21/2022,336,SCRAP,1300,"Middle English, from Old Norse skrap scraps; akin to Old Norse skrapa to scrape",False
05/20/2022,335,GAMER,1977,"in sense 1, from game entry 2 + -er entry 2 ; in sense 2 going back to Middle English, from game, gamen game entry 1 + -er -er entry 2",True
05/19/2022,334,GLASS,1100,"Middle English glas , from Old English glæs ; akin to Old English geolu yellow  — more at yellow",False
05/18/2022,333,SCOUR,1300,"Middle English, probably from Middle Dutch schuren , from Old French escurer , from Late Latin excurare to clean off, from Latin, to take good care of, from ex- + curare to care for, from cura care",False
05/17/2022,332,BEING,1300,"Middle English, from gerund of been be",False
05/16/2022,331,DELVE,1100,"Middle English, from Old English delfan ; akin to Old High German telban to dig",False
05/15/2022,330,YIELD,1100,"Middle English, from Old English gieldan ; akin to Old High German geltan to pay",False
05/14/2022,329,METAL,1200,"Middle English metal, metall, borrowed from Anglo-French & Latin; Anglo-French metal, borrowed from Latin metallum ""mine, quarry, substance obtained by mining, metal, mineral,"" borrowed from Greek métallon ""mine, gallery of a mine, tunnel (in siege works),"" from about the 1st century A.D. on also ""metal, mineral,"" of uncertain origin",False
05/13/2022,328,TIPSY,1577,tip entry 1 + -sy (as in tricksy ),True
05/12/2022,327,SLUNG,-1,unknown,False
05/11/2022,326,FARCE,1300,"Middle English farse , from Middle French farce , from Vulgar Latin *farsa , from Latin, feminine of farsus , past participle of farcire",False
05/10/2022,325,GECKO,1774,perhaps from Malay dialect geʔkok,True
05/09/2022,324,SHINE,1100,"Middle English, from Old English scīnan ; akin to Old High German skīnan to shine and perhaps to Greek skia shadow",False
05/08/2022,323,CANNY,1596,"originally Scots & regional northern English, going back to early Scots, ""free from risk, sagacious, prudent, cautious,"" probably from can ""ability"" (noun derivative of can can entry 1 ) + -y -y entry 1",True
05/07/2022,322,MIDST,1400,"Middle English middest , alteration of middes , short for amiddes amid",False
05/06/2022,321,BADGE,1400,"Middle English bage, bagge , of obscure origin",False
05/05/2022,320,HOMER,1530,Hebrew ḥōmer,True
05/04/2022,319,TRAIN,1300,"Middle English, from Anglo-French, from trainer to draw, drag",False
05/03/2022,318,HAIRY,1300,unknown,False
05/02/2022,317,STORY,1200,"Middle English storie , from Anglo-French estoire, estorie , from Latin historia — more at history",False
05/01/2022,316,FORGO,1100,"Middle English, from Old English forgān to pass by, forgo, from for- + gān to go",False
04/30/2022,315,LARVA,1768,"borrowed from New Latin, going back to Latin lārva ""evil spirit, demon"" (applied also to a frightening mask and a puppet in the form of a skeleton), of uncertain origin",True
04/29/2022,314,TRASH,1529,"Middle English trasch fallen leaves and twigs, perhaps of Scandinavian origin; akin to Norwegian dialect trask rubbish; Old Norse tros fallen leaves and twigs, Old English trus",True
04/28/2022,313,ZESTY,1826,modern english,True
04/27/2022,312,SHOWN,1100,"Middle English shewen, showen , from Old English scēawian to look, look at, see; akin to Old High German scouwōn to look, look at, and probably to Latin cavēre to be on one's guard",False
04/26/2022,311,HEIST,1778,variant of hoist entry 1,True
04/25/2022,310,ASKEW,1565,probably from a- entry 1 + skew,True
04/24/2022,309,INERT,1647,"Latin inert-, iners unskilled, idle, from in- + art-, ars skill  — more at arm",True
04/23/2022,308,OLIVE,1600,"Middle English, from Anglo-French, from Latin oliva , from Greek elaia",True
04/22/2022,307,PLANT,1100,"Middle English, from Old English plantian , from Late Latin plantare to plant, fix in place, from Latin, to plant, from planta plant",False
04/21/2022,306,OXIDE,1788,"French oxide, oxyde , from ox- (from oxygène oxygen) + -ide (from acide acid)",True
04/20/2022,305,CARGO,1657,"Spanish, load, charge, from cargar to load, from Late Latin carricare — more at charge entry 1",True
04/19/2022,304,FOYER,1833,"French, literally, fireplace, from Vulgar Latin *focarium , from Latin focus hearth",True
04/18/2022,303,FLAIR,1881,"French, literally, sense of smell, from Old French, odor, from flairier to give off an odor, from Late Latin flagrare , alteration of Latin fragrare",True
04/17/2022,302,AMPLE,1400,"Middle English, ""abundant,"" borrowed from Anglo-French, ""wide, extensive, great,"" going back to Latin amplus ""more than adequate in size or extent, great, having wide scope (of the mind or other abstract entities),"" of uncertain origin",False
04/16/2022,301,CHEEK,1100,"Middle English cheke , from Old English cēace ; akin to Middle Low German kāke jawbone",False
04/15/2022,300,SHAME,1100,"Middle English, from Old English scamu ; akin to Old High German scama shame",False
04/14/2022,299,MINCE,1300,"Middle English, from Anglo-French mincer , from Vulgar Latin *minutiare , from Latin minutia smallness  — more at minutia",False
04/13/2022,298,CHUNK,1691,perhaps alteration of chuck short piece of wood,True
04/12/2022,297,ROYAL,1300,"Middle English roial , from Anglo-French real, roial , from Latin regalis , from reg-, rex king; akin to Old Irish rī (genitive rīg ) king, Sanskrit rājan , Latin regere to rule  — more at right",False
04/11/2022,296,SQUAD,1649,"Middle French esquade , from Old Spanish & Old Italian; Old Spanish escuadra & Old Italian squadra , ultimately from Vulgar Latin *exquadrare to make square  — more at square",True
04/10/2022,295,BLACK,1100,"Middle English blak, blake, going back to Old English blæc, blac ""black, (of other colors) dark,"" going back to West Germanic *blaka- (whence also Old Saxon blak ""ink,"" Middle Low German black, blak, Middle Dutch blak, Old High German blah- only in compounds, as blahfaro ""ink-colored, deep blue""), perhaps adjectival derivative of a verb *blakōn- (whence Middle Dutch & Middle Low German blaken ""to burn, scorch""), from a verbal base *blak- (whence also Old High German blecken, blec(c)hen ""to flash [of lightning], shine, sparkle"" < *blakjan- ), o-grade ablaut of Indo-European *b h leg- ""shine, be bright""  — more at phlegm",False
04/09/2022,294,STAIR,1100,"Middle English steir , from Old English stǣger ; akin to Old English & Old High German stīgan to rise, Greek steichein to walk",False
04/08/2022,293,SCARE,1100,"Middle English skerren , from Old Norse skirra , from skjarr shy, timid",False
04/07/2022,292,FORAY,1300,"Middle English forrayen , from Anglo-French forreyer, foreer , probably back-formation from *forrier, *forreour forager, raider, from fuerre, foer provender  — more at forage",False
04/06/2022,291,COMMA,1554,"Late Latin, from Latin, part of a sentence, from Greek komma segment, clause, from koptein to cut  — more at capon",True
04/05/2022,290,NATAL,1400,"Middle English, from Latin natalis , from natus , past participle of nasci to be born  — more at nation",False
04/04/2022,289,SHAWL,1662,Persian shāl,True
04/03/2022,288,FEWER,1100,unknown,False
04/02/2022,287,TROPE,1100,"borrowed from Latin tropus ""figure of speech"" (Medieval Latin, ""embellishment to the sung parts of the Mass""), borrowed from Greek trópos ""turn, way, manner, style, figurative expression,"" noun derivative from the base of trépein ""to turn,"" probably going back to Indo-European *trep-, whence also Sanskrit trapate ""(s/he) is ashamed, becomes perplexed,"" Hittite te-ri-ip-zi ""(s/he) ploughs""",False
04/01/2022,286,SNOUT,1200,"Middle English snute ; akin to Middle Dutch snūt snout, German Schnauze",False
03/31/2022,285,LOWLY,1300,unknown,False
03/30/2022,284,STOVE,1618,"Middle English (Scots), heated room, steam bath, from Middle Dutch or Middle Low German, from Vulgar Latin *extufa , ultimately from Latin ex- + Greek typhein to smoke  — more at deaf entry 1",True
03/29/2022,283,SHALL,1100,"Middle English shal (1st & 3rd singular present indicative), from Old English sceal ; akin to Old High German scal (1st & 3rd singular present indicative) ought to, must, Lithuanian skola debt",False
03/28/2022,282,FOUND,1758,from past participle of find entry 1,True
03/27/2022,281,NYMPH,1300,"Middle English nimphe, borrowed from Middle French nymphe, borrowed from Latin nympha ""nymph of mythology, young wife or maiden, pupa of an insect,"" borrowed from Greek nýmphē ""bride, young wife, young unmarried woman, nymph of mythology, pupal stage of a bee or wasp,"" of uncertain origin",False
03/26/2022,280,EPOXY,1954,epi- + oxy,True
03/25/2022,279,DEPOT,1795,"French dépôt , from Middle French depost , from Medieval Latin depositum , from Latin, neuter of depositus",True
03/24/2022,278,CHEST,1100,"Middle English, from Old English cest, cist chest, box, from Latin cista , from Greek kistē basket, hamper",False
03/23/2022,277,PURGE,1300,"Middle English, from Anglo-French purger , from Latin purigare, purgare to purify, purge, from purus pure + -igare (akin to agere to drive, do)  — more at act",False
03/22/2022,276,SLOSH,1814,probably blend of slop and slush,True
03/21/2022,275,THEIR,1200,"Middle English, from their , pronoun, from Old Norse theirra , genitive plural demonstrative & personal pronoun; akin to Old English thæt that",False
03/20/2022,274,RENEW,1300,unknown,False
03/19/2022,273,ALLOW,1300,"Middle English alowen, allowen ""to commend, approve of, legally recognize, permit, take into account, compensate,"" borrowed from Anglo-French aluer, aloer ""to place, allot, commend, accept as legally valid, permit, take into account, assess,"" probably in part from a- (going back to Latin ad- ad- ) + loer ""to praise,"" going back to Latin laudāre ; in part going back to Medieval Latin allocāre ""to place, admit, credit""  — more at laud entry 2 , allocate",False
03/18/2022,272,SAUTE,1834,"French, from past participle of sauter to jump, from Old French, from Latin saltare — more at saltation",True
03/17/2022,271,MOVIE,1909,moving picture,True
03/16/2022,270,CATER,1580,"obsolete cater buyer of provisions, from Middle English catour , short for acatour , from Anglo-French, from acater to buy  — more at cate",True
03/15/2022,269,TEASE,1100,"Middle English tesen , from Old English tǣsan ; akin to Old High German zeisan to tease",False
03/14/2022,268,SMELT,1100,"Middle English, from Old English; akin to Norwegian smelte whiting",False
03/13/2022,267,FOCUS,1664,"New Latin, from Latin, hearth",True
03/12/2022,266,TODAY,1100,unknown,False
03/11/2022,265,WATCH,1100,"Middle English wacchen , from Old English wæccan — more at wake",False
03/10/2022,264,LAPSE,1526,"Latin lapsus , from labi to slip  — more at sleep",True
03/09/2022,263,MONTH,1100,"Middle English, from Old English mōnath ; akin to Old High German mānōd month, Old English mōna moon",False
03/08/2022,262,SWEET,1100,"Middle English swete , from Old English swēte ; akin to Old High German suozi sweet, Latin suadēre to urge, suavis sweet, Greek hēdys",False
03/07/2022,261,HOARD,1100,"Middle English hord , from Old English; akin to Goth huzd treasure, Old English hȳdan to hide",False
03/06/2022,260,CLOTH,1100,"Middle English, from Old English clāth cloth, garment; akin to Middle High German kleit garment",False
03/05/2022,259,BRINE,1100,"Middle English, from Old English brȳne ; akin to Middle Dutch brīne brine",False
03/04/2022,258,AHEAD,1568,early modern english,True
03/03/2022,257,MOURN,1100,"Middle English, from Old English murnan ; akin to Old High German mornēn to mourn, Greek mermēra care  — more at memory",False
03/02/2022,256,NASTY,1300,Middle English,False
03/01/2022,255,RUPEE,1610,"Hindi & Urdu rūpaiyā , from Sanskrit rūpya coined silver",True
02/28/2022,254,CHOKE,1300,"Middle English, alteration of achoken , from Old English ācēocian , from ā- , perfective prefix + cēoce, cēace jaw, cheek  — more at abide , cheek",False
02/27/2022,253,CHANT,1300,"Middle English chaunten , from Anglo-French chanter , from Latin cantare , frequentative of canere to sing; akin to Old English hana rooster, Old Irish canid he sings",False
02/26/2022,252,SPILL,1100,"Middle English, from Old English spillan ; akin to Old English spildan to destroy and perhaps to Latin spolium animal skin, Greek sphallein to cause to fall",False
02/25/2022,251,VIVID,1634,"Latin vividus , from vivere to live  — more at quick entry 1",True
02/24/2022,250,BLOKE,1829,origin unknown,True
02/23/2022,249,TROVE,1886,short for treasure trove,True
02/22/2022,248,THORN,1100,"Middle English, from Old English; akin to Old High German dorn thorn, Sanskrit tṛṇa grass, blade of grass",False
02/21/2022,247,OTHER,1100,"Middle English, from Old English ōther ; akin to Old High German andar other, Sanskrit antara",False
02/20/2022,246,TACIT,1650,"Middle French or Latin; Middle French tacite , from Latin tacitus silent, from past participle of tacēre to be silent; akin to Old High German dagēn to be silent",True
02/19/2022,245,SWILL,1100,"Middle English swilen , from Old English swillan",False
02/18/2022,244,DODGE,1575,origin unknown,True
02/17/2022,243,SHAKE,1100,"Middle English, from Old English sceacan ; akin to Old Norse skaka to shake",False
02/16/2022,242,CAULK,1400,"Middle English caulken , from Anglo-French cauker, calcher, chalcher to trample, from Latin calcare , from calc-, calx heel",False
02/15/2022,241,AROMA,1788,"Middle English aromat ""fragrant substance, as a spice or ointment,"" borrowed from Anglo-French aromat, aromant ""balm,"" borrowed from Latin arōmat-, arōma ""fragrant substance, spice,"" borrowed from Greek arōmat-, árōma, of obscure origin",True
02/14/2022,240,CYNIC,1533,"Middle French or Latin, Middle French cynique , from Latin cynicus , from Greek kynikos , literally, like a dog, from kyn-, kyōn dog  — more at hound",True
02/13/2022,239,ROBIN,1550,"akin to Dutch dialect robijntje linnet, Frisian robyntsje",True
02/12/2022,238,ULTRA,1818,ultra-,True
02/11/2022,237,ULCER,1300,"Middle English, from Latin ulcer-, ulcus ; akin to Greek helkos wound",False
02/10/2022,236,PAUSE,1400,"Middle English, from Latin pausa , from Greek pausis , from pauein to stop",False
02/09/2022,235,HUMOR,1300,"Middle English humour , from Anglo-French umor, umour , from Medieval Latin & Latin; Medieval Latin humor , from Latin humor, umor moisture; akin to Old Norse vǫkr damp, Latin humēre to be moist, and perhaps to Greek hygros wet",False
02/08/2022,234,FRAME,1300,"Middle English, to benefit, construct, from Old English framian to benefit, make progress; akin to Old Norse fram forward, Old English fram from",False
02/07/2022,233,ELDER,1100,"Middle English eldre , from Old English ellærn ; perhaps akin to Old English alor alder  — more at alder",False
02/06/2022,232,SKILL,1200,"Middle English skil , from Old Norse, distinction, knowledge; probably akin to Old English scylian to separate, sciell shell  — more at shell",False
02/05/2022,231,ALOFT,1200,"Middle English, from Old Norse ā lopt , from ā on, in + lopt air  — more at on , loft",False
02/04/2022,230,PLEAT,1300,"Middle English pleiten, derivative of playte, pleit pleat entry 2",False
02/03/2022,229,SHARD,1100,"Middle English, from Old English sceard ; akin to Old English scieran to cut  — more at shear",False
02/02/2022,228,MOIST,1300,"Middle English moiste , from Anglo-French, perhaps from Vulgar Latin *muscidus , alteration of Latin mucidus slimy, from mucus nasal mucus",False
02/01/2022,227,THOSE,-1,"Middle English, from those these, from Old English thās , plural of thes this  — more at this",False
01/31/2022,226,LIGHT,1100,"Middle English liht, light, going back to Old English lēoht, Anglian lēht, going back to Germanic *leuh-t-, neuter noun (whence also Old Frisian liācht ""light,"" Old Saxon lioht, Middle Dutch licht, lich, Old High German lioht ), probably syncopated from an earlier consonantal stem *leuhađa-, as in Gothic liuhaþ ""light,"" derivative of an Indo-European base *leu̯k- ""become bright,"" whence also Old Irish lóchet ""flash of lightning,"" Welsh llug ""light, radiance,"" llug y dydd ""daybreak,"" amlwg ""clear, easily seen"" (< *ambi-luk- with zero-grade), Latin lūceō, lūcēre ""to emit light, shine"" (Old Latin, ""to cause to shine,"" with o-grade *lou̯k- ), lūc-, lūx ""light,"" Old Church Slavic luča ""ray of light,"" Russian luč (genitive lučá ), Bosnian-Croatian-Serbian lûč ""kindling wood, torch"" (< Slavic *lou̯k- ), Old Prussian luckis ""piece of firewood,"" Greek leukós ""bright, shining, white,"" Armenian loys ""light,"" Tocharian B lukṣäṃ ""(s/he) brings light to, illuminates,""Sanskrit rócate ""(it) shines, is bright,"" Avestan raociṇt- ""brightening,"" Hittite lukta ""it becomes light, dawns""",False
01/30/2022,225,WRUNG,-1,unknown,False
01/29/2022,224,COULD,1200,"Middle English couthe, coude , from Old English cūthe ; akin to Old High German konda could",False
01/28/2022,223,PERKY,1820,modern english,True
01/27/2022,222,MOUNT,1100,"Middle English munt, mont, mount, in part going back to Old English munt, borrowed from Latin mont-, mons ; in part borrowed from Anglo-French munt, mount (continental Old French mon, mont ), going back to Latin mont-, mons ""mountain, hill, towering heap, pile,"" derivative, with the suffix *-ti-, of Indo-European *mon- ""elevation, height,"" whence also, from a base *monii̯o-, Welsh mynydd ""mountain,"" Old Cornish menit (Cornish meneth ), Old Breton monid (Breton menez )",False
01/26/2022,221,WHACK,1719,probably imitative of the sound of a blow,True
01/25/2022,220,SUGAR,1300,"Middle English sugre, sucre , from Anglo-French sucre , from Medieval Latin zuccarum , from Old Italian zucchero , from Arabic sukkar , from Persian shakar , ultimately from Sanskrit śarkarā ; akin to Sanskrit śarkara pebble  — more at crocodile",False
01/24/2022,219,KNOLL,1100,"Middle English knol , from Old English cnoll ; akin to Old Norse knollr mountaintop",False
01/23/2022,218,CRIMP,1712,"Dutch or Low German krimpen to shrivel; akin to Middle Dutch crampe hook, cramp",True
01/22/2022,217,WINCE,1748,"Middle English wynsen to kick out, start, from Anglo-French *wincer, *guincer to shift direction, dodge, by-form of guenchir , probably of Germanic origin; akin to Old High German wenken, wankōn to totter  — more at wench",True
01/21/2022,216,PRICK,1100,"Middle English prikke , from Old English prica ; akin to Middle Dutch pric prick",False
01/20/2022,215,ROBOT,1922,"Czech, from robota compulsory labor; akin to Old High German arabeit trouble, Latin orbus orphaned  — more at orphan",True
01/19/2022,214,POINT,1200,"Middle English, partly from Anglo-French, prick, dot, moment, from Latin punctum , from neuter of punctus , past participle of pungere to prick; partly from Anglo-French pointe sharp end, from Vulgar Latin *puncta , from Latin, feminine of punctus , past participle  — more at pungent",False
01/18/2022,213,PROXY,1400,"Middle English proxi, procucie , contraction of procuracie , from Anglo-French, from Medieval Latin procuratia , alteration of Latin procuratio procuration",False
01/17/2022,212,SHIRE,1100,"Middle English, from Old English scīr office, shire; akin to Old High German scīra care",False
01/16/2022,211,SOLAR,1400,"Middle English, from Latin solaris , from sol sun; akin to Old English & Old Norse sōl sun, Lithuanian saulė , Greek hēlios",False
01/15/2022,210,PANIC,1586,"French panique , from Greek panikos , literally, of Pan, from Pan",True
01/14/2022,209,TANGY,1875,modern english,True
01/13/2022,208,ABBEY,1300,"Middle English abbeye, abbay , borrowed from Anglo-French abeie, abbaye , borrowed from Medieval Latin abbātia ""abbacy, abbey,"" from Late Latin abbāt-, abbās abbot + Latin -ia -y entry 2",False
01/12/2022,207,FAVOR,1300,"Middle English, from Anglo-French, from Latin, from favēre to be favorable; perhaps akin to Old High German gouma attention, Old Church Slavic gověti to revere",False
01/11/2022,206,DRINK,1100,"Middle English, from Old English drincan ; akin to Old High German trinkan to drink",False
01/10/2022,205,QUERY,1620,"alteration of earlier quere , from Latin quaere , imperative of quaerere to ask",True
01/09/2022,204,GORGE,1300,"Middle English, from Anglo-French, from Late Latin gurga , alteration of gurges , from Latin, whirlpool  — more at voracious",False
01/08/2022,203,CRANK,1200,"Middle English cranke , from Old English cranc- (as in crancstæf , a weaving instrument); probably akin to Middle High German krank weak, sick  — more at cringe",False
01/07/2022,202,SLUMP,1677,probably imitative,True
